ovlp_gene	gene_id	collapsing_category	collapsing_gene_id	gnSimpleBiotype	coverage
1	ENSG00000286447.2	Overlaps,Included	ENSMUSG00000089685.9	lncRNA	0.178
1	ENSG00000286459.1	Included	ENSMUSG00000118263.4	lncRNA	0.368
1	ENSG00000286487.2	Overlaps	ENSMUSG00000128676.1	lncRNA	0.471
1	ENSG00000286489.2	Overlaps,Included	ENSMUSG00000140995.1	lncRNA	0.151
1	ENSG00000286503.2	Overlaps,Included	ENSMUSG00000133137.1	lncRNA	0.341
1	ENSG00000286509.2	Overlaps	ENSMUSG00000132752.1	lncRNA	0.803
1	ENSG00000286525.4	Overlaps	ENSMUSG00000137130.1	lncRNA	0.096
1	ENSG00000286596.2	Overlaps	ENSMUSG00000097216.5	lncRNA	0.943
1	ENSG00000286604.2	Overlaps	ENSMUSG00000128921.1	lncRNA	0.484
1	ENSG00000286608.3	Included,Overlaps	ENSMUSG00000112805.3,ENSMUSG00000120503.2	lncRNA	0.128
1	ENSG00000286610.2	Overlaps	ENSMUSG00000136339.1	lncRNA	0.091
1	ENSG00000286626.3	Overlaps,Included	ENSMUSG00000134028.1	lncRNA	0.392
1	ENSG00000286732.2	Overlaps,Equal	ENSMUSG00000087574.4	lncRNA	0.567
1	ENSG00000286757.5	Overlaps,Included	ENSMUSG00000115263.3	lncRNA	0.312
1	ENSG00000286775.2	Included	ENSMUSG00000121785.1	lncRNA	0.087
1	ENSG00000286829.2	Overlaps	ENSMUSG00000118449.3	lncRNA	0.127
1	ENSG00000286837.2	Included	ENSMUSG00000122955.1	lncRNA	0.315
1	ENSG00000286875.2	Included	ENSMUSG00000056031.16	lncRNA	0.111
1	ENSG00000286893.2	Overlaps	ENSMUSG00000134966.1	lncRNA	0.517
1	ENSG00000286896.3	Overlaps,Included	ENSMUSG00000131852.1	lncRNA	0.303
1	ENSG00000286972.1	Overlaps	ENSMUSG00000135442.1	lncRNA	0.298
1	ENSG00000286973.2	Overlaps,Included	ENSMUSG00000137494.1	lncRNA	0.159
1	ENSG00000287009.1	Included	ENSMUSG00000120438.2	lncRNA	0.556
1	ENSG00000287041.1	Overlaps	ENSMUSG00000140638.1	lncRNA	0.260
1	ENSG00000287054.1	Included	ENSMUSG00000130645.1	lncRNA	0.078
1	ENSG00000287068.2	Included	ENSMUSG00000131646.1	lncRNA	0.110
1	ENSG00000287076.2	Overlaps	ENSMUSG00000120527.2	lncRNA	0.845
1	ENSG00000287100.4	Overlaps,Included	ENSMUSG00000097069.3	lncRNA	0.175
1	ENSG00000287131.2	Overlaps	ENSMUSG00000097548.3	lncRNA	0.769
1	ENSG00000287133.2	Included	ENSMUSG00000097573.5	lncRNA	0.070
1	ENSG00000287156.2	Overlaps	ENSMUSG00000141035.1	lncRNA	0.127
1	ENSG00000287224.2	Overlaps	ENSMUSG00000130434.1	lncRNA	0.111
1	ENSG00000287241.2	Included,Overlaps	ENSMUSG00000086171.9	lncRNA	0.153
1	ENSG00000287243.2	Overlaps	ENSMUSG00000107219.3,ENSMUSG00000128889.1	lncRNA	0.127
1	ENSG00000287256.4	Overlaps,Included	ENSMUSG00000120204.2	lncRNA	0.533
1	ENSG00000287278.2	Overlaps	ENSMUSG00000137098.1	lncRNA	0.608
1	ENSG00000287281.3	Included	ENSMUSG00000118024.4	lncRNA	0.062
1	ENSG00000287292.2	Included,Overlaps	ENSMUSG00000074235.6,ENSMUSG00000142731.1	lncRNA	0.189
1	ENSG00000287406.2	Overlaps	ENSMUSG00000106483.3	lncRNA	0.589
1	ENSG00000287431.2	Included	ENSMUSG00000075389.6	lncRNA	0.154
1	ENSG00000287531.1	Included	ENSMUSG00000102885.3	lncRNA	0.531
1	ENSG00000287539.2	Overlaps	ENSMUSG00000132807.1	lncRNA	0.380
1	ENSG00000287555.1	Overlaps,Included	ENSMUSG00000139065.1	lncRNA	0.362
1	ENSG00000287644.2	Overlaps	ENSMUSG00000141581.1	lncRNA	0.770
1	ENSG00000287666.2	Overlaps	ENSMUSG00000124195.1	lncRNA	0.295
1	ENSG00000287700.3	Overlaps	ENSMUSG00000136941.1	lncRNA	0.332
1	ENSG00000287844.2	Overlaps	ENSMUSG00000140757.1	lncRNA	0.126
1	ENSG00000287862.2	Included,Overlaps	ENSMUSG00000127984.1	lncRNA	0.081
1	ENSG00000287873.2	Overlaps	ENSMUSG00000085413.3	lncRNA	0.577
1	ENSG00000287885.2	Overlaps	ENSMUSG00000046413.18,ENSMUSG00000099664.3	lncRNA	0.373
1	ENSG00000287900.2	Overlaps,Included	ENSMUSG00000125992.1	lncRNA	0.220
1	ENSG00000287938.2	Included,Overlaps	ENSMUSG00000097182.5	lncRNA	0.246
1	ENSG00000287955.2	Overlaps	ENSMUSG00000123851.1	lncRNA	0.276
1	ENSG00000287993.2	Overlaps	ENSMUSG00000118200.4	lncRNA	0.521
1	ENSG00000288036.2	Overlaps	ENSMUSG00000085940.3	lncRNA	0.222
1	ENSG00000288048.1	Included	ENSMUSG00000125024.1	lncRNA	0.186
1	ENSG00000288060.2	Overlaps	ENSMUSG00000085555.12	lncRNA	0.316
1	ENSG00000288061.4	Overlaps,Included	ENSMUSG00000087135.9,ENSMUSG00000120980.2	lncRNA	0.389
1	ENSG00000288234.2	Included	ENSMUSG00000103217.3	lncRNA	0.229
1	ENSG00000288536.2	Overlaps	ENSMUSG00000109338.4	lncRNA	0.311
1	ENSG00000288568.2	Overlaps,Included	ENSMUSG00000098221.3	lncRNA	0.155
1	ENSG00000288576.2	Overlaps	ENSMUSG00000122447.1	lncRNA	0.421
1	ENSG00000288586.2	Included	ENSMUSG00000130931.1	lncRNA	0.100
1	ENSG00000288691.2	Included	ENSMUSG00000105816.6	lncRNA	0.166
1	ENSG00000288720.2	Overlaps,Included	ENSMUSG00000090608.2	lncRNA	0.114
1	ENSG00000288740.2	Overlaps	ENSMUSG00000114372.2	lncRNA	0.512
1	ENSG00000288748.2	Extends	ENSMUSG00000120486.2	lncRNA	0.910
1	ENSG00000288768.2	Overlaps	ENSMUSG00000142816.1	lncRNA	0.261
1	ENSG00000288776.2	Included	ENSMUSG00000097910.5	lncRNA	0.293
1	ENSG00000288802.1	Included	ENSMUSG00000029878.7	lncRNA	0.123
1	ENSG00000288809.2	Included	ENSMUSG00000097585.5	lncRNA	0.935
1	ENSG00000288823.2	Overlaps	ENSMUSG00000137335.1	lncRNA	0.095
1	ENSG00000288831.3	Included	ENSMUSG00000085067.5	lncRNA	0.389
1	ENSG00000288835.2	Overlaps,Included	ENSMUSG00000120121.2	lncRNA	0.763
1	ENSG00000288877.2	Included	ENSMUSG00000120603.2	lncRNA	0.918
1	ENSG00000288902.3	Overlaps	ENSMUSG00000123819.1	lncRNA	0.148
1	ENSG00000288916.2	Included,Overlaps	ENSMUSG00000097742.3	lncRNA	0.760
1	ENSG00000288927.3	Extends,Overlaps	ENSMUSG00000120660.2	lncRNA	0.732
1	ENSG00000288929.3	Included	ENSMUSG00000120677.2	lncRNA	0.911
1	ENSG00000288936.2	Included,Overlaps	ENSMUSG00000128529.1,ENSMUSG00000131878.1	lncRNA	0.211
1	ENSG00000288940.2	Extends,Overlaps	ENSMUSG00000140036.1	lncRNA	0.838
1	ENSG00000288958.2	Overlaps,Extends,Included	ENSMUSG00000084946.5	lncRNA	0.894
1	ENSG00000288988.2	Overlaps,Included	ENSMUSG00000090207.4	lncRNA	0.435
1	ENSG00000289018.3	Included	ENSMUSG00000120832.2	lncRNA	0.111
1	ENSG00000289061.2	Overlaps,Included	ENSMUSG00000123128.1	lncRNA	0.201
1	ENSG00000289071.3	Overlaps,Extends,Included	ENSMUSG00000104077.4	lncRNA	0.337
1	ENSG00000289087.2	Overlaps	ENSMUSG00000110101.3	lncRNA	0.364
1	ENSG00000289096.1	Extends	ENSMUSG00000140972.1	lncRNA	0.840
1	ENSG00000289103.3	Overlaps	ENSMUSG00000074466.15	lncRNA	0.873
1	ENSG00000289109.2	Overlaps,Included	ENSMUSG00000140622.1	lncRNA	0.384
1	ENSG00000289127.2	Overlaps,Included	ENSMUSG00000130023.1	lncRNA	0.519
1	ENSG00000289159.3	Overlaps,Included	ENSMUSG00000120380.2	lncRNA	0.924
1	ENSG00000289162.3	Overlaps	ENSMUSG00000097623.10	lncRNA	0.792
1	ENSG00000289185.2	Overlaps	ENSMUSG00000087110.4	lncRNA	0.358
1	ENSG00000289198.2	Included	ENSMUSG00000120261.2	lncRNA	0.861
1	ENSG00000289201.2	Overlaps,Equal,Included	ENSMUSG00000126882.1,ENSMUSG00000133149.1	lncRNA	0.871
1	ENSG00000289243.2	Overlaps,Included	ENSMUSG00000141291.1	lncRNA	0.079
1	ENSG00000289256.3	Included	ENSMUSG00000119997.2	lncRNA	0.212
1	ENSG00000289274.2	Overlaps,Included	ENSMUSG00000114401.4	lncRNA	0.669
1	ENSG00000289293.2	Extends	ENSMUSG00000140554.1	lncRNA	0.883
1	ENSG00000289311.3	Included,Overlaps	ENSMUSG00000120573.2	lncRNA	0.443
1	ENSG00000289319.2	Overlaps	ENSMUSG00000128086.1	lncRNA	0.256
1	ENSG00000289327.3	Included	ENSMUSG00000107682.3	lncRNA	0.371
1	ENSG00000289331.2	Extends	ENSMUSG00000120947.1	lncRNA	0.988
1	ENSG00000289340.3	Included	ENSMUSG00000139018.1	lncRNA	0.224
1	ENSG00000289347.2	Overlaps	ENSMUSG00000140258.1	lncRNA	0.408
1	ENSG00000289375.2	Overlaps,Included	ENSMUSG00000090936.4	lncRNA	0.141
1	ENSG00000289404.3	Included	ENSMUSG00000120082.2	lncRNA	0.969
1	ENSG00000289435.2	Overlaps	ENSMUSG00000126112.1	lncRNA	0.510
1	ENSG00000289452.2	Extends,Included	ENSMUSG00000084789.3	lncRNA	0.730
1	ENSG00000289462.2	Included	ENSMUSG00000127984.1	lncRNA	0.214
1	ENSG00000289576.3	Overlaps,Included	ENSMUSG00000123359.1	lncRNA	0.183
1	ENSG00000289601.2	Overlaps	ENSMUSG00000136313.1	lncRNA	0.320
1	ENSG00000289626.1	Included	ENSMUSG00000120409.1	lncRNA	0.908
1	ENSG00000289644.2	Overlaps,Included	ENSMUSG00000120164.2	lncRNA	0.211
1	ENSG00000289835.2	Overlaps,Included	ENSMUSG00000132201.1	lncRNA	0.332
1	ENSG00000289848.2	Overlaps	ENSMUSG00000130051.1	lncRNA	0.858
1	ENSG00000289852.2	Overlaps	ENSMUSG00000127346.1	lncRNA	0.621
1	ENSG00000289863.2	Extends,Included	ENSMUSG00000120629.2	lncRNA	0.268
1	ENSG00000289872.2	Included	ENSMUSG00000131611.1	lncRNA	0.110
1	ENSG00000289903.2	Overlaps	ENSMUSG00000141303.1	lncRNA	0.720
1	ENSG00000289915.2	Included	ENSMUSG00000131252.1	lncRNA	0.177
1	ENSG00000289923.2	Overlaps	ENSMUSG00000129265.1	lncRNA	0.070
1	ENSG00000289936.2	Included	ENSMUSG00000135834.1	lncRNA	0.629
1	ENSG00000289938.2	Extends	ENSMUSG00000144139.1	lncRNA	0.240
1	ENSG00000289972.2	Overlaps	ENSMUSG00000122191.1	lncRNA	0.372
1	ENSG00000289981.2	Overlaps,Equal	ENSMUSG00000129865.1	lncRNA	0.757
1	ENSG00000289989.2	Overlaps,Included	ENSMUSG00000090622.2	lncRNA	0.449
1	ENSG00000290006.1	Included	ENSMUSG00000120544.1	lncRNA	0.590
1	ENSG00000290030.2	Included,Overlaps	ENSMUSG00000113735.3	lncRNA	0.377
1	ENSG00000290069.1	Included	ENSMUSG00000124075.1	lncRNA	0.685
1	ENSG00000290115.2	Included	ENSMUSG00000119941.2	lncRNA	0.784
1	ENSG00000290117.2	Included	ENSMUSG00000119942.2	lncRNA	0.444
1	ENSG00000290319.2	Overlaps,Included	ENSMUSG00000103108.3	lncRNA	0.251
1	ENSG00000290416.2	Overlaps	ENSMUSG00000130727.1	lncRNA	0.086
1	ENSG00000290558.1	Included	ENSMUSG00000072761.14	lncRNA	0.622
1	ENSG00000290683.2	Included	ENSMUSG00000110605.4	lncRNA	0.125
1	ENSG00000290722.2	Included	ENSMUSG00000121857.1	lncRNA	0.122
1	ENSG00000291067.2	Overlaps,Included,Equal	ENSMUSG00000121504.2	lncRNA	0.093
1	ENSG00000291097.2	Included	ENSMUSG00000121503.2	lncRNA	0.239
1	ENSG00000291155.2	Overlaps,Included	ENSMUSG00000126413.1	lncRNA	0.461
1	ENSG00000292309.2	Overlaps,Included	ENSMUSG00000092090.5	lncRNA	0.125
1	ENSG00000293086.2	Overlaps,Included	ENSMUSG00000129077.1	lncRNA	0.075
1	ENSG00000293154.2	Included	ENSMUSG00000087017.9	lncRNA	0.057
1	ENSG00000293223.1	Included	ENSMUSG00000121680.1	lncRNA	0.159
1	ENSG00000293372.2	Overlaps,Included	ENSMUSG00000097357.5	lncRNA	0.159
1	ENSG00000293464.2	Equal,Overlaps,Included	ENSMUSG00000121877.2	lncRNA	0.737
1	ENSG00000293468.2	Overlaps,Included	ENSMUSG00000121858.2	lncRNA	0.069
1	ENSG00000293599.1	Included	ENSMUSG00000143061.1	lncRNA	0.098
1	ENSG00000293608.1	Overlaps	ENSMUSG00000118067.3	lncRNA	0.064
1	ENSG00000293610.1	Overlaps,Included	ENSMUSG00000141482.1	lncRNA	0.147
1	ENSG00000293611.1	Overlaps	ENSMUSG00000131433.1	lncRNA	0.082
1	ENSG00000293613.1	Overlaps	ENSMUSG00000086096.4	lncRNA	0.441
1	ENSG00000293618.1	Overlaps	ENSMUSG00000101153.3	lncRNA	0.326
1	ENSG00000293621.2	Overlaps	ENSMUSG00000124290.1	lncRNA	0.379
1	ENSG00000293625.1	Included	ENSMUSG00000089804.5	lncRNA	0.206
1	ENSG00000293629.1	Overlaps	ENSMUSG00000101451.2	lncRNA	0.671
1	ENSG00000293650.1	Equal,Included	ENSMUSG00000120155.2	lncRNA	0.561
1	ENSG00000293667.1	Included	ENSMUSG00000128289.1	lncRNA	0.223
1	ENSG00000293680.1	Overlaps	ENSMUSG00000086903.7	lncRNA	0.356
1	ENSG00000293681.1	Overlaps	ENSMUSG00000086903.7	lncRNA	0.493
1	ENSG00000293692.1	Included	ENSMUSG00000120421.2	lncRNA	0.086
1	ENSG00000293696.1	Overlaps	ENSMUSG00000120116.2	lncRNA	0.174
1	ENSG00000293702.1	Overlaps	ENSMUSG00000125323.1	lncRNA	0.184
1	ENSG00000293726.1	Overlaps	ENSMUSG00000130038.1	lncRNA	0.230
1	ENSG00000293736.1	Overlaps,Included	ENSMUSG00000098959.3	lncRNA	0.131
1	ENSG00000293760.1	Included	ENSMUSG00000125098.1	lncRNA	0.169
1	ENSG00000293794.1	Included	ENSMUSG00000124842.1	lncRNA	0.410
1	ENSG00000293799.1	Overlaps	ENSMUSG00000137959.1	lncRNA	0.393
1	ENSG00000293844.1	Overlaps	ENSMUSG00000139340.1	lncRNA	0.197
1	ENSG00000293887.1	Included	ENSMUSG00000123588.1	lncRNA	0.194
1	ENSG00000293929.1	Overlaps	ENSMUSG00000136943.1	lncRNA	0.893
1	ENSG00000293938.1	Included	ENSMUSG00000086904.3	lncRNA	0.390
1	ENSG00000294131.1	Overlaps	ENSMUSG00000133837.1	lncRNA	0.131
1	ENSG00000294171.1	Equal,Overlaps	ENSMUSG00000000031.20	lncRNA	0.899
1	ENSG00000294230.1	Overlaps,Included	ENSMUSG00000101801.8	lncRNA	0.159
1	ENSG00000294270.1	Overlaps	ENSMUSG00000127207.1	lncRNA	0.274
1	ENSG00000294271.1	Overlaps	ENSMUSG00000085562.9	lncRNA	0.354
1	ENSG00000294279.1	Included	ENSMUSG00000105509.3	lncRNA	0.374
1	ENSG00000294297.1	Overlaps	ENSMUSG00000087343.3	lncRNA	0.768
1	ENSG00000294369.1	Overlaps	ENSMUSG00000132340.1	lncRNA	0.180
1	ENSG00000294376.1	Included	ENSMUSG00000122576.1	lncRNA	0.096
1	ENSG00000294400.1	Included	ENSMUSG00000120984.2	lncRNA	0.193
1	ENSG00000294432.1	Overlaps,Included	ENSMUSG00000085338.3	lncRNA	0.500
1	ENSG00000294436.1	Overlaps,Included	ENSMUSG00000136364.1	lncRNA	0.716
1	ENSG00000294471.1	Overlaps	ENSMUSG00000103956.2	lncRNA	0.590
1	ENSG00000294482.1	Overlaps	ENSMUSG00000117478.3	lncRNA	0.354
1	ENSG00000294488.1	Overlaps	ENSMUSG00000131729.1	lncRNA	0.703
1	ENSG00000294489.1	Included	ENSMUSG00000134242.1	lncRNA	0.133
1	ENSG00000294563.1	Overlaps	ENSMUSG00000132308.1	lncRNA	0.068
1	ENSG00000294572.1	Included	ENSMUSG00000097652.5	lncRNA	0.292
1	ENSG00000294591.1	Included	ENSMUSG00000130570.1	lncRNA	0.175
1	ENSG00000294610.1	Included	ENSMUSG00000109084.3	lncRNA	0.641
1	ENSG00000294611.1	Overlaps	ENSMUSG00000142193.1	lncRNA	0.466
1	ENSG00000294616.1	Overlaps	ENSMUSG00000110790.3	lncRNA	0.556
1	ENSG00000294649.1	Overlaps	ENSMUSG00000131870.1	lncRNA	0.082
1	ENSG00000294663.1	Overlaps	ENSMUSG00000137706.1	lncRNA	0.698
1	ENSG00000294705.1	Included	ENSMUSG00000135330.1	lncRNA	0.358
1	ENSG00000294732.1	Extends	ENSMUSG00000133321.1	lncRNA	0.978
1	ENSG00000294740.1	Overlaps	ENSMUSG00000141213.1	lncRNA	0.184
1	ENSG00000294779.1	Overlaps,Included	ENSMUSG00000142360.1	lncRNA	0.372
1	ENSG00000294839.1	Overlaps	ENSMUSG00000108563.3	lncRNA	0.868
1	ENSG00000294913.1	Included	ENSMUSG00000087268.3	lncRNA	0.7
1	ENSG00000294927.1	Extends	ENSMUSG00000133367.1	lncRNA	0.925
1	ENSG00000295019.1	Overlaps,Included	ENSMUSG00000128997.1	lncRNA	0.311
1	ENSG00000295042.1	Overlaps	ENSMUSG00000137955.1	lncRNA	0.639
1	ENSG00000295090.1	Overlaps,Included	ENSMUSG00000129972.1	lncRNA	0.409
1	ENSG00000295111.1	Included	ENSMUSG00000103400.3	lncRNA	0.206
1	ENSG00000295132.1	Included	ENSMUSG00000135902.1	lncRNA	0.413
1	ENSG00000295164.1	Included	ENSMUSG00000086594.4	lncRNA	0.131
1	ENSG00000295197.1	Included	ENSMUSG00000131844.1	lncRNA	0.995
1	ENSG00000295236.1	Included	ENSMUSG00000120272.2	lncRNA	0.133
1	ENSG00000295276.1	Overlaps	ENSMUSG00000143302.1	lncRNA	0.122
1	ENSG00000295291.1	Included	ENSMUSG00000053214.9	lncRNA	0.174
1	ENSG00000295321.1	Overlaps	ENSMUSG00000112211.4	lncRNA	0.545
1	ENSG00000295341.1	Overlaps	ENSMUSG00000143981.1	lncRNA	0.106
1	ENSG00000295373.1	Included	ENSMUSG00000139768.1	lncRNA	0.327
1	ENSG00000295389.1	Included	ENSMUSG00000109128.3	lncRNA	0.180
1	ENSG00000295444.1	Included	ENSMUSG00000120220.2	lncRNA	0.925
1	ENSG00000295453.1	Included	ENSMUSG00000087589.5	lncRNA	0.351
1	ENSG00000295459.1	Included	ENSMUSG00000087038.12	lncRNA	0.409
1	ENSG00000295463.1	Included	ENSMUSG00000113689.3	lncRNA	0.316
1	ENSG00000295464.1	Overlaps	ENSMUSG00000120220.2	lncRNA	0.971
1	ENSG00000295511.1	Overlaps	ENSMUSG00000125888.1	lncRNA	0.872
1	ENSG00000295527.1	Overlaps	ENSMUSG00000132171.1	lncRNA	0.468
1	ENSG00000295559.1	Overlaps,Included	ENSMUSG00000129245.1	lncRNA	0.105
1	ENSG00000295589.1	Included	ENSMUSG00000123248.1	lncRNA	0.322
1	ENSG00000295641.1	Overlaps,Equal	ENSMUSG00000117823.3	lncRNA	0.700
1	ENSG00000295677.1	Overlaps,Included	ENSMUSG00000133361.1,ENSMUSG00000105279.3	lncRNA	0.531
1	ENSG00000295678.1	Included	ENSMUSG00000102062.3	lncRNA	0.675
1	ENSG00000295838.1	Overlaps	ENSMUSG00000047935.20	lncRNA	0.786
1	ENSG00000295874.1	Included	ENSMUSG00000140513.1	lncRNA	0.257
1	ENSG00000295875.1	Included	ENSMUSG00000131232.1	lncRNA	0.470
1	ENSG00000295916.1	Included	ENSMUSG00000134492.1	lncRNA	0.082
1	ENSG00000295942.1	Included	ENSMUSG00000140562.1	lncRNA	0.673
1	ENSG00000295966.1	Included	ENSMUSG00000125010.1	lncRNA	0.174
1	ENSG00000296090.1	Overlaps	ENSMUSG00000112934.3	lncRNA	0.380
1	ENSG00000296237.1	Included	ENSMUSG00000085427.9	lncRNA	0.256
1	ENSG00000296260.1	Overlaps	ENSMUSG00000126715.1	lncRNA	0.501
1	ENSG00000296415.1	Included	ENSMUSG00000139882.1	lncRNA	0.258
1	ENSG00000296446.1	Overlaps	ENSMUSG00000143399.1	lncRNA	0.715
1	ENSG00000296454.1	Included	ENSMUSG00000131032.1	lncRNA	0.055
1	ENSG00000296467.1	Overlaps	ENSMUSG00000136325.1	lncRNA	0.668
1	ENSG00000296474.1	Overlaps	ENSMUSG00000115424.4	lncRNA	0.299
1	ENSG00000296484.1	Included	ENSMUSG00000119952.2	lncRNA	0.702
1	ENSG00000296517.1	Overlaps	ENSMUSG00000117427.3	lncRNA	0.224
1	ENSG00000296592.1	Overlaps	ENSMUSG00000137013.1	lncRNA	0.397
1	ENSG00000296722.1	Included	ENSMUSG00000144091.1	lncRNA	0.729
1	ENSG00000296748.1	Included	ENSMUSG00000142272.1	lncRNA	0.069
1	ENSG00000296779.1	Included	ENSMUSG00000097726.9	lncRNA	0.212
1	ENSG00000296827.1	Overlaps,Included	ENSMUSG00000120085.2	lncRNA	0.464
1	ENSG00000296864.1	Included	ENSMUSG00000101133.3	lncRNA	0.282
1	ENSG00000296918.1	Included	ENSMUSG00000120667.2	lncRNA	0.195
1	ENSG00000296970.1	Overlaps	ENSMUSG00000130539.1	lncRNA	0.326
1	ENSG00000297150.1	Overlaps	ENSMUSG00000054909.13	lncRNA	0.093
1	ENSG00000297283.1	Overlaps	ENSMUSG00000102432.3	lncRNA	0.361
1	ENSG00000297377.1	Overlaps,Included	ENSMUSG00000110823.3	lncRNA	0.389
1	ENSG00000297403.1	Included	ENSMUSG00000092346.3	lncRNA	0.380
1	ENSG00000297406.1	Overlaps	ENSMUSG00000137984.1	lncRNA	0.880
1	ENSG00000297465.1	Overlaps	ENSMUSG00000115680.3	lncRNA	0.685
1	ENSG00000297470.1	Overlaps	ENSMUSG00000136063.1	lncRNA	0.659
1	ENSG00000297567.1	Included	ENSMUSG00000134510.1	lncRNA	0.793
1	ENSG00000297572.1	Overlaps	ENSMUSG00000135236.1	lncRNA	0.773
1	ENSG00000297638.1	Overlaps	ENSMUSG00000120496.2	lncRNA	0.288
1	ENSG00000297698.1	Overlaps	ENSMUSG00000135334.1	lncRNA	0.128
1	ENSG00000297714.1	Included	ENSMUSG00000121773.1	lncRNA	0.457
1	ENSG00000297721.1	Included	ENSMUSG00000132590.1	lncRNA	0.230
1	ENSG00000297732.1	Overlaps,Included	ENSMUSG00000138326.1	lncRNA	0.110
1	ENSG00000297769.1	Included	ENSMUSG00000079604.10	lncRNA	0.070
1	ENSG00000297852.1	Extends	ENSMUSG00000127643.1	lncRNA	0.912
1	ENSG00000297902.1	Included	ENSMUSG00000116256.3	lncRNA	0.336
1	ENSG00000297950.1	Overlaps,Included	ENSMUSG00000129588.1	lncRNA	0.077
1	ENSG00000297977.1	Overlaps	ENSMUSG00000120097.2	lncRNA	0.211
1	ENSG00000298035.1	Overlaps	ENSMUSG00000140585.1	lncRNA	0.502
1	ENSG00000298060.1	Included	ENSMUSG00000120628.2	lncRNA	0.493
1	ENSG00000298151.1	Included	ENSMUSG00000084861.3	lncRNA	0.209
1	ENSG00000298163.1	Equal,Overlaps	ENSMUSG00000123521.1	lncRNA	0.863
1	ENSG00000298243.1	Included	ENSMUSG00000120527.2	lncRNA	0.348
1	ENSG00000298289.1	Overlaps	ENSMUSG00000092569.5	lncRNA	0.441
1	ENSG00000298434.1	Overlaps	ENSMUSG00000143911.1	lncRNA	0.149
1	ENSG00000298455.1	Overlaps	ENSMUSG00000132756.1	lncRNA	0.956
1	ENSG00000298498.1	Included	ENSMUSG00000110110.3	lncRNA	0.116
1	ENSG00000298503.1	Overlaps	ENSMUSG00000126642.1	lncRNA	0.103
1	ENSG00000298545.1	Included	ENSMUSG00000140627.1	lncRNA	0.633
1	ENSG00000298552.1	Overlaps	ENSMUSG00000141187.1	lncRNA	0.821
1	ENSG00000298611.1	Overlaps	ENSMUSG00000138798.1	lncRNA	0.310
1	ENSG00000298630.1	Overlaps	ENSMUSG00000129910.1	lncRNA	0.838
1	ENSG00000298646.1	Included	ENSMUSG00000052371.7	lncRNA	0.140
1	ENSG00000298794.1	Overlaps	ENSMUSG00000097683.5	lncRNA	0.797
1	ENSG00000298836.1	Overlaps	ENSMUSG00000133658.1	lncRNA	0.939
1	ENSG00000298859.1	Equal,Included,Overlaps	ENSMUSG00000120225.2	lncRNA	0.848
1	ENSG00000298974.1	Overlaps	ENSMUSG00000089957.4	lncRNA	0.972
1	ENSG00000299070.1	Overlaps	ENSMUSG00000100830.3	lncRNA	0.385
1	ENSG00000299101.1	Overlaps	ENSMUSG00000140850.1	lncRNA	0.909
1	ENSG00000299150.1	Overlaps,Included	ENSMUSG00000134091.1	lncRNA	0.281
1	ENSG00000299151.1	Included	ENSMUSG00000097080.11	lncRNA	0.386
1	ENSG00000299174.1	Overlaps	ENSMUSG00000134561.1	lncRNA	0.704
1	ENSG00000299195.1	Included	ENSMUSG00000133021.1	lncRNA	0.452
1	ENSG00000299197.1	Included	ENSMUSG00000122900.1	lncRNA	0.094
1	ENSG00000299228.1	Included	ENSMUSG00000072809.4	lncRNA	0.519
1	ENSG00000299260.1	Included	ENSMUSG00000133650.1	lncRNA	0.089
1	ENSG00000299261.1	Included	ENSMUSG00000097280.3	lncRNA	0.400
1	ENSG00000299264.1	Included	ENSMUSG00000120539.2,ENSMUSG00000120029.2	lncRNA	0.074
1	ENSG00000299265.1	Included	ENSMUSG00000139678.1	lncRNA	0.255
1	ENSG00000299307.1	Overlaps,Equal	ENSMUSG00000108668.4	lncRNA	0.540
1	ENSG00000299346.1	Overlaps	ENSMUSG00000087641.3	lncRNA	0.771
1	ENSG00000299408.1	Overlaps	ENSMUSG00000132346.1	lncRNA	0.640
1	ENSG00000299420.1	Overlaps,Included	ENSMUSG00000140523.1	lncRNA	0.188
1	ENSG00000299558.1	Overlaps	ENSMUSG00000113669.4	lncRNA	0.126
1	ENSG00000299639.1	Overlaps	ENSMUSG00000123286.1	lncRNA	0.453
1	ENSG00000299655.1	Included	ENSMUSG00000139267.1	lncRNA	0.772
1	ENSG00000299656.1	Included	ENSMUSG00000120541.2	lncRNA	0.234
1	ENSG00000299704.1	Included,Overlaps	ENSMUSG00000129380.1	lncRNA	0.494
1	ENSG00000299708.1	Overlaps,Included	ENSMUSG00000130469.1	lncRNA	0.226
1	ENSG00000299739.1	Overlaps	ENSMUSG00000085183.3	lncRNA	0.184
1	ENSG00000299797.1	Overlaps	ENSMUSG00000142841.1	lncRNA	0.116
1	ENSG00000299828.1	Overlaps	ENSMUSG00000097015.4	lncRNA	0.696
1	ENSG00000299831.1	Included	ENSMUSG00000137720.1	lncRNA	0.301
1	ENSG00000299872.1	Included,Overlaps	ENSMUSG00000133164.1	lncRNA	0.638
1	ENSG00000299874.1	Included	ENSMUSG00000114369.4	lncRNA	0.684
1	ENSG00000299895.1	Overlaps	ENSMUSG00000131861.1	lncRNA	0.455
1	ENSG00000299971.1	Overlaps	ENSMUSG00000116262.2	lncRNA	0.906
1	ENSG00000300007.1	Overlaps,Included	ENSMUSG00000125369.1	lncRNA	0.623
